image_idx,trialidx,target_location,fixations_count,found,sloc_fixation_index
974,974,"(111, 194)",5,True,4
975,975,"(180, 70)",4,True,3
976,976,"(180, 153)",6,True,5
977,977,"(42, 70)",4,True,1
978,978,"(180, 70)",5,True,3
979,979,"(180, 70)",4,True,1
980,980,"(111, 194)",4,True,1
981,981,"(111, 194)",5,True,1
982,982,"(42, 153)",5,True,4
983,983,"(180, 70)",4,True,2
984,984,"(180, 70)",5,True,4
985,985,"(111, 28)",5,True,2
986,986,"(111, 194)",4,True,2
987,987,"(180, 70)",4,True,1
988,988,"(111, 28)",3,True,1
989,989,"(42, 70)",4,True,3
990,990,"(111, 28)",5,True,3
991,991,"(111, 28)",5,True,3
992,992,"(42, 70)",4,True,2
993,993,"(111, 28)",4,True,2
994,994,"(111, 194)",3,True,-2
995,995,"(111, 28)",3,True,-2
996,996,"(111, 194)",1,True,-2
997,997,"(180, 153)",5,True,3
998,998,"(111, 194)",2,True,-2
999,999,"(111, 194)",5,True,1
1000,1000,"(42, 153)",4,True,1
1001,1001,"(42, 153)",6,True,1
1002,1002,"(42, 153)",4,True,1
1003,1003,"(42, 70)",4,True,3
1004,1004,"(111, 194)",4,True,1
1005,1005,"(42, 153)",4,True,1
1006,1006,"(111, 28)",3,True,1
1007,1007,"(42, 153)",3,True,2
1008,1008,"(180, 153)",3,True,2
1009,1009,"(42, 70)",5,True,3
1010,1010,"(42, 153)",5,True,2
1011,1011,"(42, 70)",5,True,2
1012,1012,"(111, 194)",4,True,3
1013,1013,"(42, 70)",4,True,2
1014,1014,"(42, 153)",6,True,2
1015,1015,"(42, 153)",4,True,3
1016,1016,"(111, 194)",5,True,2
1017,1017,"(42, 153)",5,True,4
1018,1018,"(42, 70)",5,True,1
1019,1019,"(180, 153)",4,True,2
1020,1020,"(42, 70)",6,True,2
1021,1021,"(180, 153)",4,True,1
1022,1022,"(111, 194)",1,True,-2
1023,1023,"(42, 70)",6,True,2
1024,1024,"(111, 194)",4,True,1
1025,1025,"(180, 153)",5,True,1
1026,1026,"(42, 153)",3,True,-2
1027,1027,"(42, 70)",4,True,1
1028,1028,"(42, 70)",4,True,1
1029,1029,"(42, 153)",4,True,1
1030,1030,"(111, 194)",1,True,-2
1031,1031,"(180, 153)",5,True,1
1032,1032,"(42, 70)",4,True,3
1033,1033,"(42, 70)",6,True,2
1034,1034,"(111, 28)",4,True,3
1035,1035,"(42, 153)",4,True,1
1036,1036,"(180, 153)",5,True,2
1037,1037,"(111, 194)",3,True,1
1038,1038,"(111, 28)",5,True,1
1039,1039,"(180, 153)",5,True,3
1040,1040,"(42, 153)",5,True,4
1041,1041,"(42, 70)",5,True,2
1042,1042,"(42, 153)",1,True,-2
1043,1043,"(180, 70)",5,True,2
1044,1044,"(42, 153)",4,True,3
1045,1045,"(111, 194)",3,True,1
1046,1046,"(180, 153)",5,True,1
1047,1047,"(180, 70)",5,True,1
1048,1048,"(111, 194)",1,True,-2
1049,1049,"(111, 28)",4,True,2
1050,1050,"(180, 70)",5,True,4
1051,1051,"(180, 70)",4,True,-2
1052,1052,"(180, 153)",5,True,2
1053,1053,"(42, 70)",5,True,4
1054,1054,"(42, 70)",4,True,3
1055,1055,"(111, 28)",4,True,2
1056,1056,"(180, 70)",5,True,2
1057,1057,"(180, 153)",4,True,1
1058,1058,"(180, 70)",5,True,1
1059,1059,"(42, 153)",3,True,1
1060,1060,"(42, 70)",4,True,1
1061,1061,"(111, 28)",5,True,2
1062,1062,"(180, 70)",4,True,1
1063,1063,"(42, 70)",6,True,4
1064,1064,"(42, 153)",3,True,1
1065,1065,"(180, 70)",4,True,-2
1066,1066,"(111, 28)",4,True,2
1067,1067,"(180, 153)",5,True,3
1068,1068,"(180, 153)",5,True,3
1069,1069,"(180, 70)",4,True,1
1070,1070,"(42, 153)",5,True,2
1071,1071,"(111, 28)",5,True,2
1072,1072,"(42, 153)",6,True,1
1073,1073,"(42, 70)",5,True,1
1074,1074,"(111, 28)",4,True,-2
1075,1075,"(180, 70)",5,True,1
1076,1076,"(42, 70)",4,True,1
1077,1077,"(42, 70)",5,True,1
1078,1078,"(42, 70)",3,True,-2
1079,1079,"(42, 70)",4,True,2
1080,1080,"(42, 153)",4,True,3
1081,1081,"(180, 153)",3,True,-2
1082,1082,"(111, 28)",5,True,2
1083,1083,"(42, 153)",3,True,2
1084,1084,"(180, 153)",3,True,-2
1085,1085,"(42, 70)",5,True,4
1086,1086,"(111, 194)",2,True,1
1087,1087,"(42, 153)",6,True,3
1088,1088,"(42, 70)",6,True,4
1089,1089,"(111, 194)",6,True,1
1090,1090,"(42, 153)",6,True,4
1091,1091,"(42, 153)",5,True,4
1092,1092,"(42, 70)",3,True,-2
1093,1093,"(42, 70)",4,True,-2
1094,1094,"(111, 28)",2,True,-2
1095,1095,"(42, 153)",2,True,-2
1096,1096,"(180, 70)",6,True,5
1097,1097,"(180, 70)",4,True,1
1098,1098,"(111, 28)",5,True,3
1099,1099,"(180, 153)",3,True,1
1100,1100,"(42, 153)",5,True,2
1101,1101,"(42, 70)",4,True,1
1102,1102,"(180, 153)",6,True,2
1103,1103,"(42, 70)",4,True,3
1104,1104,"(42, 153)",5,True,1
1105,1105,"(111, 194)",4,True,1
1106,1106,"(180, 153)",6,True,1
1107,1107,"(180, 70)",5,True,1
1108,1108,"(111, 194)",2,True,-2
1109,1109,"(111, 194)",2,True,1
1110,1110,"(111, 28)",5,True,2
1111,1111,"(111, 28)",4,True,3
1112,1112,"(42, 70)",4,True,2
1113,1113,"(42, 70)",3,True,-2
1114,1114,"(42, 153)",4,True,1
1115,1115,"(111, 28)",4,True,2
1116,1116,"(111, 28)",3,True,1
1117,1117,"(180, 70)",5,True,1
1118,1118,"(42, 153)",5,True,4
1119,1119,"(180, 70)",5,True,1
1120,1120,"(111, 28)",4,True,3
1121,1121,"(42, 70)",5,True,1
1122,1122,"(180, 153)",6,True,1
1123,1123,"(180, 153)",5,True,2
1124,1124,"(180, 70)",4,True,3
1125,1125,"(42, 153)",5,True,1
1126,1126,"(180, 70)",4,True,3
1127,1127,"(111, 194)",4,True,3
1128,1128,"(111, 194)",6,True,3
1129,1129,"(111, 194)",5,True,-2
1130,1130,"(180, 70)",4,True,3
1131,1131,"(111, 28)",5,True,1
1132,1132,"(180, 153)",5,True,1
1133,1133,"(111, 28)",3,True,1
1134,1134,"(111, 28)",4,True,3
1135,1135,"(180, 153)",6,True,1
1136,1136,"(111, 28)",4,True,1
1137,1137,"(180, 70)",5,True,2
1138,1138,"(180, 153)",4,True,1
1139,1139,"(42, 153)",5,True,1
1140,1140,"(42, 153)",6,True,5
1141,1141,"(42, 70)",5,True,3
1142,1142,"(180, 70)",5,True,2
1143,1143,"(42, 153)",5,True,-2
1144,1144,"(42, 70)",6,True,2
1145,1145,"(111, 194)",4,True,1
1146,1146,"(111, 28)",4,True,1
1147,1147,"(42, 153)",4,True,2
1148,1148,"(42, 70)",6,True,4
1149,1149,"(111, 194)",4,True,1
1150,1150,"(180, 153)",5,True,2
1151,1151,"(111, 194)",5,True,2
1152,1152,"(42, 70)",5,True,2
1153,1153,"(42, 70)",4,True,1
1154,1154,"(111, 194)",5,True,1
1155,1155,"(180, 70)",5,True,4
1156,1156,"(42, 153)",2,True,1
1157,1157,"(42, 70)",5,True,3
1158,1158,"(111, 28)",4,True,2
1159,1159,"(111, 28)",5,True,3
1160,1160,"(111, 194)",2,True,-2
1161,1161,"(180, 153)",6,True,1
1162,1162,"(42, 70)",4,True,2
1163,1163,"(111, 28)",3,True,-2
1164,1164,"(180, 153)",5,True,3
1165,1165,"(42, 70)",5,True,3
1166,1166,"(111, 28)",3,True,-2
1167,1167,"(42, 153)",3,True,2
1168,1168,"(180, 70)",5,True,1
1169,1169,"(42, 70)",4,True,1
1170,1170,"(180, 153)",3,True,-2
1171,1171,"(180, 153)",5,True,1
1172,1172,"(42, 153)",2,True,-2
1173,1173,"(111, 28)",4,True,1
1174,1174,"(180, 153)",4,True,2
1175,1175,"(42, 70)",5,True,-2
1176,1176,"(180, 70)",4,True,3
1177,1177,"(180, 70)",4,True,1
1178,1178,"(42, 153)",3,True,-2
1179,1179,"(42, 70)",4,True,-2
1180,1180,"(42, 153)",5,True,4
1181,1181,"(180, 70)",4,True,1
1182,1182,"(42, 153)",4,True,-2
1183,1183,"(42, 153)",5,True,1
1184,1184,"(111, 28)",4,True,2
1185,1185,"(180, 70)",4,True,2
1186,1186,"(180, 153)",5,True,2
1187,1187,"(42, 70)",4,True,1
1188,1188,"(111, 28)",4,True,1
1189,1189,"(111, 28)",4,True,1
1190,1190,"(42, 153)",6,True,4
1191,1191,"(111, 194)",4,True,1
1192,1192,"(180, 70)",6,True,3
1193,1193,"(180, 153)",6,True,1
1194,1194,"(111, 28)",5,True,3
1195,1195,"(180, 70)",5,True,2
1196,1196,"(42, 153)",3,True,1
1197,1197,"(42, 153)",4,True,3
1198,1198,"(180, 70)",4,True,2
1199,1199,"(111, 28)",4,True,1
1200,1200,"(180, 153)",5,True,1
1201,1201,"(180, 70)",4,True,1
1202,1202,"(180, 70)",5,True,3
1203,1203,"(111, 28)",3,True,-2
1204,1204,"(180, 70)",5,True,2
1205,1205,"(180, 153)",6,True,4
1206,1206,"(111, 28)",4,True,-2
1207,1207,"(180, 70)",4,True,1
1208,1208,"(42, 70)",5,True,3
1209,1209,"(111, 194)",4,True,1
1210,1210,"(42, 153)",6,True,3
1211,1211,"(180, 70)",5,True,3
1212,1212,"(180, 70)",4,True,2
1213,1213,"(111, 28)",4,True,1
1214,1214,"(180, 153)",5,True,1
1215,1215,"(180, 153)",4,True,3
1216,1216,"(42, 153)",5,True,2
1217,1217,"(180, 153)",5,True,2
1218,1218,"(180, 70)",4,True,-2
1219,1219,"(180, 70)",4,True,3
1220,1220,"(42, 70)",5,True,2
1221,1221,"(42, 153)",3,True,1
1222,1222,"(111, 28)",6,True,2
1223,1223,"(180, 70)",3,True,-2
1224,1224,"(111, 194)",5,True,1
1225,1225,"(111, 28)",4,True,1
1226,1226,"(42, 153)",4,True,2
1227,1227,"(180, 153)",4,True,2
1228,1228,"(42, 70)",4,True,1
1229,1229,"(111, 194)",2,True,1
1230,1230,"(111, 28)",4,True,1
1231,1231,"(42, 153)",6,True,3
1232,1232,"(42, 70)",5,True,1
1233,1233,"(180, 153)",4,True,1
1234,1234,"(111, 28)",5,True,3
1235,1235,"(111, 28)",2,True,-2
1236,1236,"(42, 70)",6,True,4
1237,1237,"(180, 153)",5,True,1
1238,1238,"(42, 70)",5,True,3
1239,1239,"(42, 70)",5,True,4
1240,1240,"(180, 70)",5,True,3
1241,1241,"(111, 28)",6,True,3
1242,1242,"(111, 194)",5,True,1
1243,1243,"(180, 70)",5,True,-2
1244,1244,"(111, 194)",5,True,2
1245,1245,"(180, 70)",3,True,-2
1246,1246,"(111, 194)",3,True,-2
1247,1247,"(180, 70)",4,True,3
1248,1248,"(111, 194)",2,True,-2
1249,1249,"(180, 70)",6,True,3
1250,1250,"(111, 28)",1,True,-2
1251,1251,"(111, 28)",2,True,-2
1252,1252,"(180, 153)",5,True,1
1253,1253,"(42, 70)",3,True,-2
1254,1254,"(111, 28)",5,True,2
1255,1255,"(180, 70)",5,True,3
1256,1256,"(111, 194)",6,True,2
1257,1257,"(111, 28)",4,True,1
1258,1258,"(111, 194)",4,True,1
1259,1259,"(111, 28)",4,True,2
1260,1260,"(42, 153)",3,True,-2
1261,1261,"(180, 70)",6,True,1
1262,1262,"(180, 153)",5,True,1
1263,1263,"(111, 28)",5,True,4
1264,1264,"(42, 153)",6,True,5
1265,1265,"(180, 70)",5,True,1
1266,1266,"(111, 28)",2,True,-2
1267,1267,"(111, 28)",5,True,2
1268,1268,"(111, 28)",5,True,3
1269,1269,"(180, 70)",5,True,3
1270,1270,"(111, 28)",5,True,2
1271,1271,"(42, 153)",4,True,3
1272,1272,"(42, 70)",5,True,3
1273,1273,"(111, 194)",5,True,2
1274,1274,"(111, 28)",4,True,3
1275,1275,"(180, 70)",5,True,4
1276,1276,"(111, 28)",3,True,-2
1277,1277,"(42, 153)",4,True,1
1278,1278,"(111, 194)",3,True,2
1279,1279,"(111, 28)",4,True,3
1280,1280,"(42, 70)",4,True,1
1281,1281,"(42, 70)",4,True,3
1282,1282,"(111, 194)",3,True,2
1283,1283,"(111, 194)",6,True,1
1284,1284,"(42, 70)",6,True,3
1285,1285,"(42, 153)",5,True,1
1286,1286,"(111, 194)",1,True,-2
1287,1287,"(180, 70)",5,True,1
1288,1288,"(42, 70)",4,True,2
1289,1289,"(180, 153)",4,True,-2
1290,1290,"(42, 153)",3,True,2
1291,1291,"(42, 70)",4,True,2
1292,1292,"(111, 28)",3,True,1
1293,1293,"(111, 194)",5,True,1
1294,1294,"(180, 153)",6,True,3
1295,1295,"(42, 70)",5,True,-2
1296,1296,"(180, 153)",6,True,1
1297,1297,"(180, 70)",4,True,2
1298,1298,"(180, 70)",5,True,4
1299,1299,"(42, 70)",5,True,2
1300,1300,"(180, 153)",6,True,1
1301,1301,"(42, 70)",5,True,1
1302,1302,"(111, 194)",2,True,-2
1303,1303,"(180, 70)",5,True,1
1304,1304,"(111, 28)",4,True,2
1305,1305,"(180, 153)",2,True,1
1306,1306,"(111, 194)",3,True,1
1307,1307,"(111, 28)",4,True,3
1308,1308,"(180, 70)",5,True,1
1309,1309,"(180, 153)",6,True,4
1310,1310,"(180, 70)",4,True,1
1311,1311,"(111, 194)",5,True,1
1312,1312,"(111, 28)",3,True,2
1313,1313,"(42, 153)",5,True,4
1314,1314,"(180, 153)",6,True,2
1315,1315,"(42, 70)",5,True,2
1316,1316,"(42, 153)",5,True,4
1317,1317,"(180, 70)",5,True,3
1318,1318,"(111, 194)",3,True,2
1319,1319,"(111, 28)",4,True,1
1320,1320,"(42, 153)",6,True,2
1321,1321,"(111, 194)",5,True,1
1322,1322,"(180, 153)",5,True,1
1323,1323,"(111, 194)",2,True,1
1324,1324,"(180, 153)",5,True,2
1325,1325,"(42, 70)",5,True,3
1326,1326,"(42, 153)",3,True,1
1327,1327,"(42, 153)",6,True,2
1328,1328,"(111, 28)",4,True,2
1329,1329,"(42, 70)",4,True,2
1330,1330,"(111, 194)",5,True,1
1331,1331,"(180, 153)",4,True,2
1332,1332,"(42, 70)",6,True,5
1333,1333,"(42, 70)",6,True,1
1334,1334,"(42, 70)",5,True,1
1335,1335,"(111, 194)",4,True,1
1336,1336,"(111, 194)",4,True,-2
1337,1337,"(180, 153)",5,True,3
1338,1338,"(111, 28)",4,True,2
1339,1339,"(180, 70)",5,True,2
1340,1340,"(42, 153)",3,True,-2
1341,1341,"(180, 70)",4,True,1
1342,1342,"(111, 194)",3,True,1
1343,1343,"(180, 153)",6,True,5
1344,1344,"(42, 70)",4,True,2
1345,1345,"(111, 194)",5,True,1
1346,1346,"(111, 28)",4,True,2
1347,1347,"(111, 194)",1,True,-2
1348,1348,"(42, 153)",3,True,2
1349,1349,"(42, 70)",5,True,3
1350,1350,"(180, 70)",5,True,2
1351,1351,"(180, 70)",5,True,1
1352,1352,"(111, 28)",5,True,2
1353,1353,"(42, 70)",5,True,1
1354,1354,"(42, 70)",5,True,4
1355,1355,"(111, 28)",5,True,4
1356,1356,"(180, 153)",4,True,1
1357,1357,"(180, 153)",4,True,3
1358,1358,"(42, 153)",5,True,2
1359,1359,"(42, 70)",4,True,-2
1360,1360,"(111, 194)",4,True,2
1361,1361,"(111, 28)",5,True,3
1362,1362,"(180, 153)",4,True,1
1363,1363,"(180, 70)",6,True,1
1364,1364,"(42, 70)",5,True,2
1365,1365,"(42, 153)",6,True,1
1366,1366,"(111, 28)",4,True,3
1367,1367,"(180, 153)",4,True,-2
1368,1368,"(42, 70)",4,True,2
1369,1369,"(42, 153)",5,True,2
1370,1370,"(111, 194)",1,True,-2
1371,1371,"(180, 70)",5,True,4
1372,1372,"(180, 153)",6,True,4
1373,1373,"(111, 194)",6,True,1
1374,1374,"(111, 28)",3,True,1
1375,1375,"(111, 28)",4,True,1
1376,1376,"(180, 70)",5,True,1
1377,1377,"(180, 153)",4,True,-2
1378,1378,"(180, 153)",5,True,3
1379,1379,"(42, 153)",3,True,2
1380,1380,"(42, 153)",3,True,1
1381,1381,"(42, 70)",4,True,1
1382,1382,"(180, 153)",4,True,1
1383,1383,"(111, 28)",4,True,3
1384,1384,"(180, 153)",3,True,2
1385,1385,"(42, 153)",3,True,-2
1386,1386,"(111, 28)",4,True,2
1387,1387,"(111, 194)",5,True,2
1388,1388,"(42, 70)",5,True,4
1389,1389,"(180, 153)",5,True,2
1390,1390,"(180, 70)",4,True,-2
1391,1391,"(111, 28)",3,True,-2
1392,1392,"(180, 153)",6,True,1
1393,1393,"(42, 153)",2,True,-2
1394,1394,"(42, 153)",5,True,3
1395,1395,"(111, 194)",5,True,1
1396,1396,"(111, 28)",2,True,-2
1397,1397,"(180, 70)",6,True,2
1398,1398,"(180, 153)",6,True,4
1399,1399,"(111, 194)",3,True,1
1400,1400,"(42, 70)",6,True,3
1401,1401,"(180, 70)",5,True,4
1402,1402,"(111, 28)",4,True,-2
1403,1403,"(111, 28)",4,True,1
1404,1404,"(42, 70)",4,True,2
1405,1405,"(180, 70)",4,True,2
1406,1406,"(180, 70)",5,True,1
1407,1407,"(111, 28)",3,True,1
1408,1408,"(42, 70)",5,True,4
1409,1409,"(42, 153)",6,True,1
1410,1410,"(42, 153)",5,True,2
1411,1411,"(180, 153)",6,True,2
1412,1412,"(180, 70)",4,True,2
1413,1413,"(180, 70)",5,True,2
1414,1414,"(180, 153)",5,True,1
1415,1415,"(111, 194)",6,True,2
1416,1416,"(42, 70)",4,True,2
1417,1417,"(111, 28)",3,True,1
1418,1418,"(111, 194)",3,True,1
1419,1419,"(111, 194)",2,True,1
1420,1420,"(42, 153)",3,True,-2
1421,1421,"(42, 153)",4,True,1
1422,1422,"(180, 70)",4,True,3
1423,1423,"(180, 153)",3,True,2
1424,1424,"(42, 153)",5,True,3
1425,1425,"(111, 28)",2,True,-2
1426,1426,"(180, 70)",4,True,1
1427,1427,"(111, 194)",1,True,-2
1428,1428,"(42, 70)",5,True,3
1429,1429,"(180, 70)",4,True,1
1430,1430,"(42, 153)",5,True,2
1431,1431,"(42, 153)",5,True,2
1432,1432,"(111, 28)",4,True,-2
1433,1433,"(180, 153)",5,True,1
1434,1434,"(42, 70)",5,True,1
1435,1435,"(111, 28)",5,True,1
1436,1436,"(180, 153)",3,True,1
1437,1437,"(180, 153)",4,True,1
1438,1438,"(111, 28)",5,True,3
1439,1439,"(111, 194)",4,True,3
1440,1440,"(111, 194)",3,True,1
